bmi,n,percent
5214,1,1.18480705796199e-06
5214.6,1,1.18480705796199e-06
5215.7,1,1.18480705796199e-06
5215.8,1,1.18480705796199e-06
5216,1,1.18480705796199e-06
5216.3,1,1.18480705796199e-06
5217.7,1,1.18480705796199e-06
5218.2,1,1.18480705796199e-06
5218.8,1,1.18480705796199e-06
5219.1,1,1.18480705796199e-06
5219.4,1,1.18480705796199e-06
5219.8,1,1.18480705796199e-06
5219.9,1,1.18480705796199e-06
5221.9,2,2.36961411592399e-06
5222.2,1,1.18480705796199e-06
5222.7,1,1.18480705796199e-06
5224.2,1,1.18480705796199e-06
5224.7,1,1.18480705796199e-06
5225.9,2,2.36961411592399e-06
5226.1,1,1.18480705796199e-06
5226.4,1,1.18480705796199e-06
5226.8,1,1.18480705796199e-06
5226.9,1,1.18480705796199e-06
5227.2,2,2.36961411592399e-06
5228.9,1,1.18480705796199e-06
5229.5,1,1.18480705796199e-06
5229.7,1,1.18480705796199e-06
5229.8,2,2.36961411592399e-06
5229.9,1,1.18480705796199e-06
5230.3,1,1.18480705796199e-06
5230.6,1,1.18480705796199e-06
5231.2,1,1.18480705796199e-06
5232,2,2.36961411592399e-06
5232.3,1,1.18480705796199e-06
5232.5,1,1.18480705796199e-06
5233.7,1,1.18480705796199e-06
5234.5,2,2.36961411592399e-06
5234.7,1,1.18480705796199e-06
5235.1,1,1.18480705796199e-06
5236.8,1,1.18480705796199e-06
5237.1,1,1.18480705796199e-06
5237.6,1,1.18480705796199e-06
5239.5,1,1.18480705796199e-06
5239.9,1,1.18480705796199e-06
5240.2,1,1.18480705796199e-06
5241.3,1,1.18480705796199e-06
5241.6,1,1.18480705796199e-06
5242.7,2,2.36961411592399e-06
5243.5,2,2.36961411592399e-06
5244.4,1,1.18480705796199e-06
5245.6,1,1.18480705796199e-06
5246.3,2,2.36961411592399e-06
5246.6,1,1.18480705796199e-06
5246.9,1,1.18480705796199e-06
5247.2,2,2.36961411592399e-06
5248.3,1,1.18480705796199e-06
5248.9,2,2.36961411592399e-06
5250.4,1,1.18480705796199e-06
5250.6,1,1.18480705796199e-06
5250.8,1,1.18480705796199e-06
5251.7,1,1.18480705796199e-06
5251.8,1,1.18480705796199e-06
5252,1,1.18480705796199e-06
5252.5,1,1.18480705796199e-06
5252.8,1,1.18480705796199e-06
5253.1,2,2.36961411592399e-06
5254.2,1,1.18480705796199e-06
5254.5,1,1.18480705796199e-06
5254.8,1,1.18480705796199e-06
5256.7,1,1.18480705796199e-06
5258,2,2.36961411592399e-06
5258.2,1,1.18480705796199e-06
5258.4,1,1.18480705796199e-06
5258.9,1,1.18480705796199e-06
5259.3,2,2.36961411592399e-06
5259.8,1,1.18480705796199e-06
5261.8,2,2.36961411592399e-06
5262.4,1,1.18480705796199e-06
5263.2,1,1.18480705796199e-06
5264.5,2,2.36961411592399e-06
5264.9,1,1.18480705796199e-06
5265.2,1,1.18480705796199e-06
5266,2,2.36961411592399e-06
5267.7,1,1.18480705796199e-06
5268.3,2,2.36961411592399e-06
5268.6,1,1.18480705796199e-06
5268.8,1,1.18480705796199e-06
5269.1,1,1.18480705796199e-06
5269.4,2,2.36961411592399e-06
5271.4,1,1.18480705796199e-06
5271.9,3,3.55442117388598e-06
5272.5,1,1.18480705796199e-06
5273.1,3,3.55442117388598e-06
5274.2,1,1.18480705796199e-06
5275.6,2,2.36961411592399e-06
5276.2,1,1.18480705796199e-06
5277.3,1,1.18480705796199e-06
5278.4,2,2.36961411592399e-06
5279,1,1.18480705796199e-06
5279.2,1,1.18480705796199e-06
5280.1,2,2.36961411592399e-06
5280.8,1,1.18480705796199e-06
5280.9,1,1.18480705796199e-06
5281.5,2,2.36961411592399e-06
5282.3,1,1.18480705796199e-06
5282.6,1,1.18480705796199e-06
5282.9,1,1.18480705796199e-06
5283.2,1,1.18480705796199e-06
5283.5,1,1.18480705796199e-06
5283.7,1,1.18480705796199e-06
5284,2,2.36961411592399e-06
5284.3,2,2.36961411592399e-06
5284.6,1,1.18480705796199e-06
5285.6,1,1.18480705796199e-06
5286.6,1,1.18480705796199e-06
5287.4,2,2.36961411592399e-06
5288.3,1,1.18480705796199e-06
5289.1,2,2.36961411592399e-06
5289.9,1,1.18480705796199e-06
5290.1,1,1.18480705796199e-06
5290.2,1,1.18480705796199e-06
5290.5,1,1.18480705796199e-06
5290.8,2,2.36961411592399e-06
5291.9,1,1.18480705796199e-06
5292.7,2,2.36961411592399e-06
5293,1,1.18480705796199e-06
5293.6,1,1.18480705796199e-06
5295.8,1,1.18480705796199e-06
5296.7,1,1.18480705796199e-06
5297,1,1.18480705796199e-06
5297.2,2,2.36961411592399e-06
5297.5,2,2.36961411592399e-06
5298.1,1,1.18480705796199e-06
5300.3,1,1.18480705796199e-06
5301.5,1,1.18480705796199e-06
5302,1,1.18480705796199e-06
5302.6,1,1.18480705796199e-06
5303.4,1,1.18480705796199e-06
5304,2,2.36961411592399e-06
5304.3,2,2.36961411592399e-06
5304.8,1,1.18480705796199e-06
5305.5,2,2.36961411592399e-06
5306,1,1.18480705796199e-06
5307.1,1,1.18480705796199e-06
5309.1,1,1.18480705796199e-06
5309.3,2,2.36961411592399e-06
5309.6,1,1.18480705796199e-06
5309.9,1,1.18480705796199e-06
5310.2,1,1.18480705796199e-06
5310.4,1,1.18480705796199e-06
5311.3,1,1.18480705796199e-06
5312.4,1,1.18480705796199e-06
5314.4,1,1.18480705796199e-06
5314.7,1,1.18480705796199e-06
5315,1,1.18480705796199e-06
5315.2,1,1.18480705796199e-06
5315.8,1,1.18480705796199e-06
5316.9,1,1.18480705796199e-06
5319.2,2,2.36961411592399e-06
5319.5,2,2.36961411592399e-06
5320,1,1.18480705796199e-06
5320.9,1,1.18480705796199e-06
5321.3,1,1.18480705796199e-06
5321.7,1,1.18480705796199e-06
5322,1,1.18480705796199e-06
5322.6,1,1.18480705796199e-06
5324.2,1,1.18480705796199e-06
5324.8,1,1.18480705796199e-06
5325.1,1,1.18480705796199e-06
5326.6,1,1.18480705796199e-06
5327,1,1.18480705796199e-06
5327.9,1,1.18480705796199e-06
5328.7,1,1.18480705796199e-06
5329.6,2,2.36961411592399e-06
5330.7,1,1.18480705796199e-06
5331,2,2.36961411592399e-06
5331.7,1,1.18480705796199e-06
5331.9,1,1.18480705796199e-06
5332.1,1,1.18480705796199e-06
5332.3,1,1.18480705796199e-06
5333,1,1.18480705796199e-06
5333.5,3,3.55442117388598e-06
5335.2,1,1.18480705796199e-06
5335.8,1,1.18480705796199e-06
5336.4,1,1.18480705796199e-06
5336.9,1,1.18480705796199e-06
5337.3,1,1.18480705796199e-06
5337.5,1,1.18480705796199e-06
5338,1,1.18480705796199e-06
5338.6,2,2.36961411592399e-06
5338.9,2,2.36961411592399e-06
5339.1,1,1.18480705796199e-06
5340,1,1.18480705796199e-06
5340.2,1,1.18480705796199e-06
5340.6,1,1.18480705796199e-06
5341.4,1,1.18480705796199e-06
5342.2,1,1.18480705796199e-06
5343.1,2,2.36961411592399e-06
5344.5,2,2.36961411592399e-06
5344.8,1,1.18480705796199e-06
5345.3,1,1.18480705796199e-06
5345.6,1,1.18480705796199e-06
5346.2,3,3.55442117388598e-06
5346.5,1,1.18480705796199e-06
5346.7,1,1.18480705796199e-06
5347.9,1,1.18480705796199e-06
5348.3,1,1.18480705796199e-06
5349,1,1.18480705796199e-06
5349.8,1,1.18480705796199e-06
5350.1,1,1.18480705796199e-06
5351.8,1,1.18480705796199e-06
5352.4,1,1.18480705796199e-06
5352.6,1,1.18480705796199e-06
5352.9,1,1.18480705796199e-06
5353.3,1,1.18480705796199e-06
5353.5,1,1.18480705796199e-06
5354.3,1,1.18480705796199e-06
5355.1,1,1.18480705796199e-06
5355.2,1,1.18480705796199e-06
5355.5,1,1.18480705796199e-06
5356,1,1.18480705796199e-06
5357.1,1,1.18480705796199e-06
5358,1,1.18480705796199e-06
5358.5,1,1.18480705796199e-06
5359.4,1,1.18480705796199e-06
5359.9,1,1.18480705796199e-06
5360.5,1,1.18480705796199e-06
5361.1,2,2.36961411592399e-06
5362.5,1,1.18480705796199e-06
5363,1,1.18480705796199e-06
5364.5,1,1.18480705796199e-06
5364.7,1,1.18480705796199e-06
5365,1,1.18480705796199e-06
5365.6,1,1.18480705796199e-06
5365.9,1,1.18480705796199e-06
5366.1,1,1.18480705796199e-06
5367.3,2,2.36961411592399e-06
5368.4,2,2.36961411592399e-06
5368.8,1,1.18480705796199e-06
5369,2,2.36961411592399e-06
5369.5,1,1.18480705796199e-06
5371.2,1,1.18480705796199e-06
5371.8,2,2.36961411592399e-06
5372,1,1.18480705796199e-06
5372.3,1,1.18480705796199e-06
5372.9,1,1.18480705796199e-06
5373.2,2,2.36961411592399e-06
5373.5,2,2.36961411592399e-06
5373.7,2,2.36961411592399e-06
5374.4,1,1.18480705796199e-06
5375.1,2,2.36961411592399e-06
5376,1,1.18480705796199e-06
5376.5,2,2.36961411592399e-06
5378,1,1.18480705796199e-06
5378.5,2,2.36961411592399e-06
5378.9,1,1.18480705796199e-06
5379,1,1.18480705796199e-06
5379.1,1,1.18480705796199e-06
5379.4,1,1.18480705796199e-06
5381,1,1.18480705796199e-06
5382.7,1,1.18480705796199e-06
5383.3,1,1.18480705796199e-06
5383.6,1,1.18480705796199e-06
5385,2,2.36961411592399e-06
5385.3,1,1.18480705796199e-06
5386.4,2,2.36961411592399e-06
5386.7,1,1.18480705796199e-06
5387.2,3,3.55442117388598e-06
5389.2,2,2.36961411592399e-06
5389.5,1,1.18480705796199e-06
5392,2,2.36961411592399e-06
5392.4,1,1.18480705796199e-06
5392.9,1,1.18480705796199e-06
5394,1,1.18480705796199e-06
5395.4,1,1.18480705796199e-06
5395.7,2,2.36961411592399e-06
5396.2,1,1.18480705796199e-06
5396.5,1,1.18480705796199e-06
5396.8,1,1.18480705796199e-06
5397.4,1,1.18480705796199e-06
5398.6,1,1.18480705796199e-06
5399.9,1,1.18480705796199e-06
5400.4,1,1.18480705796199e-06
5400.8,1,1.18480705796199e-06
5403,1,1.18480705796199e-06
5404.9,1,1.18480705796199e-06
5406.3,1,1.18480705796199e-06
5406.9,1,1.18480705796199e-06
5407.2,1,1.18480705796199e-06
5407.8,1,1.18480705796199e-06
5408,1,1.18480705796199e-06
5408.3,1,1.18480705796199e-06
5409.6,1,1.18480705796199e-06
5409.7,1,1.18480705796199e-06
5409.8,1,1.18480705796199e-06
5411.1,1,1.18480705796199e-06
5412.3,1,1.18480705796199e-06
5413.5,2,2.36961411592399e-06
5413.7,1,1.18480705796199e-06
5414.5,1,1.18480705796199e-06
5414.8,1,1.18480705796199e-06
5415.1,1,1.18480705796199e-06
5415.2,1,1.18480705796199e-06
5415.3,3,3.55442117388598e-06
5415.6,1,1.18480705796199e-06
5416.2,2,2.36961411592399e-06
5416.8,1,1.18480705796199e-06
5419.8,3,3.55442117388598e-06
5420.7,1,1.18480705796199e-06
5421,1,1.18480705796199e-06
5421.3,2,2.36961411592399e-06
5421.5,1,1.18480705796199e-06
5422.1,2,2.36961411592399e-06
5422.9,1,1.18480705796199e-06
5424.1,2,2.36961411592399e-06
5425,1,1.18480705796199e-06
5425.2,1,1.18480705796199e-06
5426,1,1.18480705796199e-06
5426.3,1,1.18480705796199e-06
5426.9,1,1.18480705796199e-06
5427.7,1,1.18480705796199e-06
5429.1,2,2.36961411592399e-06
5430.5,2,2.36961411592399e-06
5431.4,1,1.18480705796199e-06
5433.2,1,1.18480705796199e-06
5433.3,2,2.36961411592399e-06
5434.2,1,1.18480705796199e-06
5434.5,2,2.36961411592399e-06
5434.8,1,1.18480705796199e-06
5435.9,1,1.18480705796199e-06
5436.2,2,2.36961411592399e-06
5437,1,1.18480705796199e-06
5437.6,1,1.18480705796199e-06
5437.8,2,2.36961411592399e-06
5438.1,1,1.18480705796199e-06
5439,1,1.18480705796199e-06
5439.5,1,1.18480705796199e-06
5439.9,1,1.18480705796199e-06
5440.4,1,1.18480705796199e-06
5441.5,1,1.18480705796199e-06
5441.8,1,1.18480705796199e-06
5444.6,1,1.18480705796199e-06
5444.9,1,1.18480705796199e-06
5446.3,2,2.36961411592399e-06
5447.4,2,2.36961411592399e-06
5447.7,3,3.55442117388598e-06
5448.3,1,1.18480705796199e-06
5448.5,1,1.18480705796199e-06
5449.1,2,2.36961411592399e-06
5449.7,1,1.18480705796199e-06
5450.2,1,1.18480705796199e-06
5451.3,1,1.18480705796199e-06
5451.8,1,1.18480705796199e-06
5452.7,1,1.18480705796199e-06
5453.9,1,1.18480705796199e-06
5455,2,2.36961411592399e-06
5456.2,1,1.18480705796199e-06
5456.4,1,1.18480705796199e-06
5456.7,1,1.18480705796199e-06
5458.4,1,1.18480705796199e-06
5458.7,1,1.18480705796199e-06
5459.2,1,1.18480705796199e-06
5459.5,2,2.36961411592399e-06
5459.8,1,1.18480705796199e-06
5460.6,1,1.18480705796199e-06
5461.2,1,1.18480705796199e-06
5462,1,1.18480705796199e-06
5462.6,1,1.18480705796199e-06
5463.2,2,2.36961411592399e-06
5464.1,1,1.18480705796199e-06
5464.6,1,1.18480705796199e-06
5465.7,1,1.18480705796199e-06
5466.2,1,1.18480705796199e-06
5466.8,1,1.18480705796199e-06
5467.1,2,2.36961411592399e-06
5467.4,1,1.18480705796199e-06
5467.8,1,1.18480705796199e-06
5467.9,1,1.18480705796199e-06
5469.3,1,1.18480705796199e-06
5469.9,1,1.18480705796199e-06
5470.5,1,1.18480705796199e-06
5470.7,1,1.18480705796199e-06
5471,1,1.18480705796199e-06
5471.6,1,1.18480705796199e-06
5472.7,1,1.18480705796199e-06
5472.9,1,1.18480705796199e-06
5473,1,1.18480705796199e-06
5473.3,1,1.18480705796199e-06
5474.4,2,2.36961411592399e-06
5475.5,2,2.36961411592399e-06
5476.1,2,2.36961411592399e-06
5476.4,1,1.18480705796199e-06
5476.7,1,1.18480705796199e-06
5477.5,1,1.18480705796199e-06
5478.1,1,1.18480705796199e-06
5478.9,1,1.18480705796199e-06
5479.7,2,2.36961411592399e-06
5480,1,1.18480705796199e-06
5480.6,2,2.36961411592399e-06
5481.8,1,1.18480705796199e-06
5482,1,1.18480705796199e-06
5482.6,1,1.18480705796199e-06
5482.8,1,1.18480705796199e-06
5483.7,1,1.18480705796199e-06
5484,2,2.36961411592399e-06
5485.4,1,1.18480705796199e-06
5485.9,1,1.18480705796199e-06
5487.1,1,1.18480705796199e-06
5488.2,1,1.18480705796199e-06
5488.5,1,1.18480705796199e-06
5488.7,1,1.18480705796199e-06
5490.4,2,2.36961411592399e-06
5492.7,1,1.18480705796199e-06
5493.2,1,1.18480705796199e-06
5493.5,1,1.18480705796199e-06
5497.2,1,1.18480705796199e-06
5497.5,1,1.18480705796199e-06
5497.7,1,1.18480705796199e-06
5498,2,2.36961411592399e-06
5498.8,1,1.18480705796199e-06
5498.9,1,1.18480705796199e-06
5499.2,1,1.18480705796199e-06
5500,1,1.18480705796199e-06
5500.8,1,1.18480705796199e-06
5502.7,1,1.18480705796199e-06
5503.6,1,1.18480705796199e-06
5505.7,1,1.18480705796199e-06
5506.2,2,2.36961411592399e-06
5506.5,1,1.18480705796199e-06
5506.7,3,3.55442117388598e-06
5507.6,1,1.18480705796199e-06
5507.9,1,1.18480705796199e-06
5509,3,3.55442117388598e-06
5510.6,1,1.18480705796199e-06
5510.7,1,1.18480705796199e-06
5511,1,1.18480705796199e-06
5511.8,1,1.18480705796199e-06
5513.2,1,1.18480705796199e-06
5514.1,1,1.18480705796199e-06
5514.6,1,1.18480705796199e-06
5515.2,1,1.18480705796199e-06
5516.3,1,1.18480705796199e-06
5516.6,1,1.18480705796199e-06
5516.8,1,1.18480705796199e-06
5516.9,1,1.18480705796199e-06
5517.4,1,1.18480705796199e-06
5517.7,2,2.36961411592399e-06
5519.4,1,1.18480705796199e-06
5520.8,2,2.36961411592399e-06
5521.1,1,1.18480705796199e-06
5521.4,2,2.36961411592399e-06
5521.6,1,1.18480705796199e-06
5523,1,1.18480705796199e-06
5523.4,1,1.18480705796199e-06
5523.6,1,1.18480705796199e-06
5523.9,1,1.18480705796199e-06
5524.2,1,1.18480705796199e-06
5524.5,1,1.18480705796199e-06
5525,1,1.18480705796199e-06
5525.6,1,1.18480705796199e-06
5525.9,1,1.18480705796199e-06
5526.5,1,1.18480705796199e-06
5526.9,2,2.36961411592399e-06
5527,1,1.18480705796199e-06
5527.1,1,1.18480705796199e-06
5527.3,1,1.18480705796199e-06
5528.1,2,2.36961411592399e-06
5529.1,1,1.18480705796199e-06
5529.2,1,1.18480705796199e-06
5529.8,1,1.18480705796199e-06
5530.4,1,1.18480705796199e-06
5530.6,1,1.18480705796199e-06
5530.9,1,1.18480705796199e-06
5531.2,1,1.18480705796199e-06
5531.5,1,1.18480705796199e-06
5532.9,2,2.36961411592399e-06
5534.3,1,1.18480705796199e-06
5534.6,1,1.18480705796199e-06
5535.1,1,1.18480705796199e-06
5535.3,1,1.18480705796199e-06
5536.8,1,1.18480705796199e-06
5538,1,1.18480705796199e-06
5538.2,1,1.18480705796199e-06
5538.5,1,1.18480705796199e-06
5539.1,1,1.18480705796199e-06
5540.2,1,1.18480705796199e-06
5540.5,1,1.18480705796199e-06
5540.8,3,3.55442117388598e-06
5541.6,1,1.18480705796199e-06
5542.7,1,1.18480705796199e-06
5543.3,1,1.18480705796199e-06
5544.4,1,1.18480705796199e-06
5545.8,1,1.18480705796199e-06
5547.5,1,1.18480705796199e-06
5547.8,2,2.36961411592399e-06
5548.1,1,1.18480705796199e-06
5549.8,1,1.18480705796199e-06
5550,1,1.18480705796199e-06
5550.6,1,1.18480705796199e-06
5552.3,1,1.18480705796199e-06
5552.9,1,1.18480705796199e-06
5554.3,1,1.18480705796199e-06
5554.5,1,1.18480705796199e-06
5555.7,1,1.18480705796199e-06
5556.3,2,2.36961411592399e-06
5556.8,1,1.18480705796199e-06
5557.1,3,3.55442117388598e-06
5559.6,1,1.18480705796199e-06
5559.9,1,1.18480705796199e-06
5560.2,1,1.18480705796199e-06
5560.4,1,1.18480705796199e-06
5561.3,1,1.18480705796199e-06
5562.4,1,1.18480705796199e-06
5562.7,1,1.18480705796199e-06
5563.3,1,1.18480705796199e-06
5563.5,1,1.18480705796199e-06
5563.8,1,1.18480705796199e-06
5564.4,1,1.18480705796199e-06
5564.9,1,1.18480705796199e-06
5565.5,1,1.18480705796199e-06
5566.6,1,1.18480705796199e-06
5570,1,1.18480705796199e-06
5570.3,1,1.18480705796199e-06
5571.7,1,1.18480705796199e-06
5572.1,1,1.18480705796199e-06
5572.8,1,1.18480705796199e-06
5574.2,1,1.18480705796199e-06
5574.8,1,1.18480705796199e-06
5577,2,2.36961411592399e-06
5577.4,1,1.18480705796199e-06
5577.6,1,1.18480705796199e-06
5577.9,1,1.18480705796199e-06
5578.2,1,1.18480705796199e-06
5579.3,1,1.18480705796199e-06
5580.8,1,1.18480705796199e-06
5581.3,1,1.18480705796199e-06
5582.4,1,1.18480705796199e-06
5583.2,1,1.18480705796199e-06
5583.5,1,1.18480705796199e-06
5584.4,2,2.36961411592399e-06
5584.9,2,2.36961411592399e-06
5585.2,1,1.18480705796199e-06
5585.5,1,1.18480705796199e-06
5586.3,1,1.18480705796199e-06
5586.6,1,1.18480705796199e-06
5587.2,1,1.18480705796199e-06
5588.9,3,3.55442117388598e-06
5589.7,2,2.36961411592399e-06
5590,2,2.36961411592399e-06
5590.8,3,3.55442117388598e-06
5592.2,1,1.18480705796199e-06
5592.8,1,1.18480705796199e-06
5593.1,1,1.18480705796199e-06
5594.8,1,1.18480705796199e-06
5595,1,1.18480705796199e-06
5595.3,1,1.18480705796199e-06
5597,2,2.36961411592399e-06
5597.3,2,2.36961411592399e-06
5597.6,1,1.18480705796199e-06
5599.8,1,1.18480705796199e-06
5600.4,1,1.18480705796199e-06
5601.8,1,1.18480705796199e-06
5602.1,1,1.18480705796199e-06
5604.3,1,1.18480705796199e-06
5605.2,1,1.18480705796199e-06
5606.3,1,1.18480705796199e-06
5606.6,1,1.18480705796199e-06
5607.7,1,1.18480705796199e-06
5608,1,1.18480705796199e-06
5608.8,2,2.36961411592399e-06
5609.7,1,1.18480705796199e-06
5611.9,1,1.18480705796199e-06
5612.2,1,1.18480705796199e-06
5612.5,1,1.18480705796199e-06
5613,2,2.36961411592399e-06
5613.6,1,1.18480705796199e-06
5614.2,1,1.18480705796199e-06
5614.3,1,1.18480705796199e-06
5614.4,1,1.18480705796199e-06
5616.4,1,1.18480705796199e-06
5617.5,1,1.18480705796199e-06
5617.8,4,4.73922823184797e-06
5618.7,1,1.18480705796199e-06
5619.2,1,1.18480705796199e-06
5619.5,1,1.18480705796199e-06
5620.1,1,1.18480705796199e-06
5621.5,1,1.18480705796199e-06
5621.8,1,1.18480705796199e-06
5622,2,2.36961411592399e-06
5622.9,2,2.36961411592399e-06
5623.4,1,1.18480705796199e-06
5623.6,1,1.18480705796199e-06
5624,1,1.18480705796199e-06
5624.4,1,1.18480705796199e-06
5624.8,1,1.18480705796199e-06
5625.4,2,2.36961411592399e-06
5626,1,1.18480705796199e-06
5626.8,1,1.18480705796199e-06
5627.9,1,1.18480705796199e-06
5628.2,1,1.18480705796199e-06
5628.8,1,1.18480705796199e-06
5629.1,1,1.18480705796199e-06
5629.2,1,1.18480705796199e-06
5629.3,2,2.36961411592399e-06
5630.2,1,1.18480705796199e-06
5630.7,1,1.18480705796199e-06
5631,2,2.36961411592399e-06
5632.4,2,2.36961411592399e-06
5633,1,1.18480705796199e-06
5633.6,1,1.18480705796199e-06
5635.1,1,1.18480705796199e-06
5635.2,1,1.18480705796199e-06
5635.8,1,1.18480705796199e-06
5636.4,1,1.18480705796199e-06
5637.5,1,1.18480705796199e-06
5638.1,1,1.18480705796199e-06
5638.6,1,1.18480705796199e-06
5640,1,1.18480705796199e-06
5640.3,1,1.18480705796199e-06
5641.2,1,1.18480705796199e-06
5641.6,1,1.18480705796199e-06
5641.7,3,3.55442117388598e-06
5642,1,1.18480705796199e-06
5643.1,2,2.36961411592399e-06
5644.8,1,1.18480705796199e-06
5645.9,1,1.18480705796199e-06
5646,1,1.18480705796199e-06
5646.8,1,1.18480705796199e-06
5648.5,2,2.36961411592399e-06
5649.3,1,1.18480705796199e-06
5649.9,1,1.18480705796199e-06
5650.2,1,1.18480705796199e-06
5650.4,1,1.18480705796199e-06
5650.8,1,1.18480705796199e-06
5651.8,1,1.18480705796199e-06
5652.1,1,1.18480705796199e-06
5653,1,1.18480705796199e-06
5653.8,1,1.18480705796199e-06
5654.7,1,1.18480705796199e-06
5656.6,1,1.18480705796199e-06
5658,1,1.18480705796199e-06
5658.6,1,1.18480705796199e-06
5659.7,1,1.18480705796199e-06
5660,1,1.18480705796199e-06
5661.1,1,1.18480705796199e-06
5662.8,1,1.18480705796199e-06
5663.1,1,1.18480705796199e-06
5664,1,1.18480705796199e-06
5665.3,1,1.18480705796199e-06
5665.7,1,1.18480705796199e-06
5666.2,2,2.36961411592399e-06
5666.5,2,2.36961411592399e-06
5668.4,1,1.18480705796199e-06
5668.7,2,2.36961411592399e-06
5670.7,1,1.18480705796199e-06
5671,1,1.18480705796199e-06
5671.2,1,1.18480705796199e-06
5672.1,1,1.18480705796199e-06
5672.4,1,1.18480705796199e-06
5673.5,1,1.18480705796199e-06
5673.8,1,1.18480705796199e-06
5674.3,1,1.18480705796199e-06
5674.6,1,1.18480705796199e-06
5675,1,1.18480705796199e-06
5675.7,1,1.18480705796199e-06
5676.9,1,1.18480705796199e-06
5678,2,2.36961411592399e-06
5678.5,1,1.18480705796199e-06
5679.4,1,1.18480705796199e-06
5681.9,1,1.18480705796199e-06
5685.3,2,2.36961411592399e-06
5686.1,1,1.18480705796199e-06
5686.8,1,1.18480705796199e-06
5687,1,1.18480705796199e-06
5688.7,1,1.18480705796199e-06
5690.6,2,2.36961411592399e-06
5691.5,1,1.18480705796199e-06
5691.7,1,1.18480705796199e-06
5692.1,1,1.18480705796199e-06
5693.1,1,1.18480705796199e-06
5693.7,2,2.36961411592399e-06
5695.7,1,1.18480705796199e-06
5698,1,1.18480705796199e-06
5699.9,1,1.18480705796199e-06
5700.2,1,1.18480705796199e-06
5700.5,1,1.18480705796199e-06
5702.7,1,1.18480705796199e-06
5704.7,1,1.18480705796199e-06
5706.1,1,1.18480705796199e-06
5707,1,1.18480705796199e-06
5708.1,2,2.36961411592399e-06
5708.4,1,1.18480705796199e-06
5709.2,1,1.18480705796199e-06
5709.5,1,1.18480705796199e-06
5710,2,2.36961411592399e-06
5710.3,1,1.18480705796199e-06
5710.9,1,1.18480705796199e-06
5711.5,1,1.18480705796199e-06
5711.7,1,1.18480705796199e-06
5711.9,2,2.36961411592399e-06
5712.3,1,1.18480705796199e-06
5712.6,1,1.18480705796199e-06
5713.7,1,1.18480705796199e-06
5714,1,1.18480705796199e-06
5715,1,1.18480705796199e-06
5715.1,1,1.18480705796199e-06
5715.4,1,1.18480705796199e-06
5716.8,1,1.18480705796199e-06
5717.5,1,1.18480705796199e-06
5718.5,1,1.18480705796199e-06
5719.3,1,1.18480705796199e-06
5720.7,1,1.18480705796199e-06
5722.7,1,1.18480705796199e-06
5723,1,1.18480705796199e-06
5723.5,1,1.18480705796199e-06
5724.2,1,1.18480705796199e-06
5725.5,1,1.18480705796199e-06
5727.8,1,1.18480705796199e-06
5727.9,1,1.18480705796199e-06
5728.6,1,1.18480705796199e-06
5731.4,2,2.36961411592399e-06
5731.7,1,1.18480705796199e-06
5732.5,1,1.18480705796199e-06
5735.6,1,1.18480705796199e-06
5737,3,3.55442117388598e-06
5737.3,1,1.18480705796199e-06
