zipcode,n,percent
94519,1914,0.00226772070893926
63775,9923,0.0117568404361569
73401,22043,0.0261167019786562
72076,12391,0.0146809442552071
59701,11645,0.0137970781899674
87031,12611,0.0149416018079587
48187,13201,0.0156406379721563
60016,4782,0.00566574735117425
37363,22024,0.0260941906445549
73942,13797,0.0163467829787016
15238,10765,0.0127544479789609
12078,9604,0.011378886984667
49221,10345,0.0122568290146168
68467,13613,0.0161287784800366
33463,23539,0.0278891733373674
43113,7321,0.00867397247133975
26354,7833,0.0092805936850163
39120,19154,0.022693794388204
60628,8671,0.0102734619995884
95422,13198,0.0156370835509824
32738,17418,0.020636969335582
60455,17622,0.0208786699754062
32317,15212,0.0180232849657178
28012,26635,0.0315573359888177
76667,8011,0.00949148934133353
46901,23250,0.0275467640976163
24266,14362,0.0170161989664502
70461,22584,0.0267576825970137
76901,10513,0.0124558766003544
35124,17506,0.0207412323566827
37062,12965,0.0153610235064772
44130,15689,0.0185884379323657
78253,28748,0.0340608333022914
00791,19280,0.0228430800775072
97305,30869,0.0365738090722288
29651,24507,0.0290360665694746
74426,13822,0.0163764031551507
93030,252,0.000298571378606422
91941,1573,0.00186370150217422
66436,10805,0.0128018402612793
30250,26489,0.0313843541583552
81082,9683,0.011472486742246
97702,14558,0.0172484211498107
31620,20696,0.0245207668715814
72086,14347,0.0169984268605807
46201,12531,0.0148468172433217
37203,7,8.29364940573395e-06
46219,13494,0.0159877864401391
33144,3278,0.00388379753599941
18202,17815,0.0211073377375929
75654,17575,0.020822984043682
60502,20290,0.0240397352060488
29461,19800,0.0234591797476475
27012,10702,0.0126798051343093
83687,17383,0.0205955010885533
83709,11381,0.0134842891266654
76248,8480,0.0100471638515177
28115,8541,0.0101194370820534
49036,14133,0.0167448781501769
84604,13437,0.0159202524378353
98387,15697,0.0185979163888294
29414,15182,0.017987740753979
30058,52,6.16099670140237e-05
26601,7714,0.00913960164511882
73003,23972,0.0284021947934649
34465,2672,0.00316580445887445
95363,25779,0.0305431411472022
73801,12924,0.0153124464171008
29574,2245,0.00265989184512468
22980,28787,0.0341070407775519
93215,29880,0.0354020348919044
89434,869,0.00102959733336897
80634,12206,0.0144617549494841
71107,12152,0.0143977753683541
96816,1935,0.00229260165715646
95682,444,0.000526054333735125
94568,2139,0.0025343022969807
95969,653,0.000773679008849182
17325,9732,0.0115305422880861
54665,7450,0.00882681258181685
65737,17869,0.0211713173187229
36206,17541,0.0207827006037113
32958,18235,0.021604956701937
62906,8001,0.00947964127075391
73044,11284,0.0133693628420431
56258,10554,0.0125044536897309
47933,12738,0.0150920723043199
68028,15131,0.0179273155940229
26836,8195,0.00970949383999853
25504,14842,0.0175849063542719
60431,17828,0.0211227402293464
38135,17317,0.0205173038227278
27295,16440,0.0194782280328952
61301,3840,0.00454965910257405
44053,16499,0.0195481316493149
89408,8769,0.0103895730912687
39307,12915,0.0153017831535791
84084,16293,0.0193040613953748
46208,9118,0.0108030707544975
24112,22651,0.0268370646698971
95821,11932,0.0141371178156025
94530,259,0.000306865028012156
94558,17506,0.0207412323566827
99223,560,0.000663491952458716
12205,15540,0.0184119016807294
60102,17454,0.0206796223896686
99687,338,0.000400464785591154
96746,1184,0.001402811556627
99517,395,0.000467998787894987
99507,479,0.000567522580763795
78148,21613,0.0256072349437326
61356,6971,0.00825929000105306
53129,10719,0.0126999468542946
30110,22412,0.0265538957830442
49418,13606,0.0161204848306309
44095,15896,0.0188336929933638
26041,10256,0.0121513811864582
44514,11619,0.0137662732064604
94618,1053,0.00124760183203398
30097,15,1.77721058694299e-05
81601,8022,0.00950452221897111
26101,13379,0.0158515336284735
98604,12846,0.0152200314665798
79201,7657,0.00907206764281499
53965,14132,0.0167436933431189
14063,12702,0.0150494192502332
65251,13767,0.0163112387669628
83714,14064,0.0166631264631775
18052,20285,0.024033811170759
41858,6710,0.00795005535892498
63143,22312,0.026435415077248
60564,3757,0.00445132011676321
90650,9595,0.0113682237211453
38008,17063,0.0202163628300055
89521,20700,0.0245255060998133
40503,20607,0.0244153190434228
19606,17229,0.0204130408016272
72513,17149,0.0203182562369902
19508,1903,0.00225468783130167
50677,11084,0.0131324014304507
74953,16921,0.0200481202277749
48386,3726,0.00441459109796639
81401,13726,0.0162626616775863
72104,23005,0.0272564863684157
46725,10799,0.0127947314189316
29223,20981,0.0248584368831006
61455,8998,0.010660893907542
50219,8800,0.0104263021100655
13850,10976,0.0130044422681908
08809,12185,0.0144368740012669
90623,4302,0.0050970399633525
57501,14486,0.0171631150416374
53533,6764,0.00801403494005493
98033,1836,0.00217530575841822
98110,527,0.000624393319545971
98503,10275,0.0121738925205595
20169,17388,0.0206014251238431
85210,20000,0.0236961411592399
04619,9175,0.0108706047568013
84020,9239,0.0109464324085109
73162,13551,0.016055320442443
74301,10852,0.0128575261930036
92882,12657,0.014996102932625
45005,11146,0.0132058594680444
46041,13328,0.0157911084685175
76574,18866,0.022352569955511
85215,28989,0.0343463718032602
53080,10741,0.0127260126095698
04073,6153,0.00729011782764015
72390,7807,0.00924978870150928
46350,13808,0.0163598158563392
47803,12730,0.0150825938478562
22603,15514,0.0183810966972224
89706,12285,0.0145553547070631
35034,9411,0.0111502192224803
83607,16621,0.0196926781103863
35750,13681,0.016209345359978
48867,12300,0.0145731268129325
46052,14695,0.0174107397167515
99901,13245,0.0156927694827066
26554,9656,0.011440496951681
60098,15462,0.0183194867302083
47421,25030,0.0296557206607887
60617,2096,0.00248335559348834
76087,14114,0.0167223668160756
89406,14574,0.0172673780627381
72364,10466,0.0124001906686302
24605,15493,0.0183562157490052
18252,11816,0.0139996801968789
40701,22636,0.0268192925640277
78801,19876,0.0235492250840526
45504,13118,0.0155422989863454
29307,16649,0.0197258527080092
50702,11478,0.0135992154112878
55811,10971,0.012998518232901
70364,12096,0.0143314261731083
29860,7959,0.00942987937431951
97383,706,0.000836473782921167
80550,327,0.000387431907953572
78586,25181,0.029834626526541
76401,16622,0.0196938629174443
86025,1,1.18480705796199e-06
94030,548,0.000649274267763173
98126,737,0.000873202801717989
63857,19030,0.0225468783130167
23851,15160,0.0179616749987038
31605,2087,0.00247269232996668
55033,14664,0.0173740106979547
78644,16345,0.0193656713623888
54501,9851,0.0116715343279836
95376,842,0.000997607542803999
91104,13,1.54024917535059e-05
92130,1447,0.00171441581287101
91506,5210,0.00617284477198199
33870,33689,0.0399149649756816
03249,5787,0.00685647844442606
53590,14451,0.0171216467946088
77656,16969,0.0201049909665571
65809,10409,0.0123326566663264
87108,14108,0.0167152579737278
78629,8316,0.00985285549401194
75208,2908,0.00344541892455348
91030,222,0.000263027166867563
64759,8648,0.0102462114372553
42025,15193,0.0180007736316166
77081,16765,0.0198632903267328
32303,15627,0.0185149798947721
25313,14683,0.017396522032056
85122,28244,0.0334636905450785
80226,17848,0.0211464363705057
25143,2240,0.00265396780983487
61761,12034,0.0142579681355146
67203,18704,0.0221606312121211
77357,22783,0.0269934592015481
23464,11807,0.0139890169333573
52353,9058,0.0107319823310197
63379,9064,0.0107390911733675
54024,12446,0.014746108643395
75098,28375,0.0336189002696716
44515,15333,0.0181666466197312
97008,6457,0.00765029917326059
47441,12974,0.0153716867699989
73086,12284,0.0145541699000051
23150,2374,0.00281273195560177
00920,4767,0.00564797524530482
89048,20410,0.0241819120530043
13057,13817,0.0163704791198609
76120,27457,0.0325312473904625
39440,21247,0.0251735955605185
39576,15561,0.0184367826289466
55434,22170,0.0262671724750174
75206,1665,0.00197270375150672
85207,740,0.000876757222891875
80911,429,0.000508282227865695
80301,1104,0.00130802699199004
90041,397,0.000470368402010911
92506,1855,0.0021978170925195
76210,9222,0.0109262906885255
25601,12494,0.0148029793821771
80602,16559,0.0196192200727927
33157,644,0.000763015745327524
80443,331,0.00039217113618542
93536,25425,0.0301237194486837
48439,11759,0.0139321461945751
05201,3898,0.00461837791193585
85046,908,0.00107580480862949
85745,2241,0.00265515261689283
53214,7008,0.00830312786219765
71901,12115,0.0143539375072096
74135,8407,0.00996067293628648
55744,11258,0.0133385578585361
48801,4915,0.0058233266898832
46205,5548,0.00657330955757314
60074,17378,0.0205895770532635
35058,17077,0.020232950128817
29464,12783,0.0151453886219282
75704,18641,0.0220859883674695
62801,12684,0.0150280927231899
20012,9,1.06632635216579e-05
98382,12727,0.0150790394266823
98371,375,0.000444302646735748
98038,480,0.000568707387821757
95695,10130,0.012002095497155
65483,14051,0.016647723971424
72370,10961,0.0129866701623214
40220,182,0.000215634884549083
52544,4331,0.00513139936803339
52806,18537,0.0219627684334415
79415,23539,0.0278891733373674
87701,13375,0.0158467944002417
54548,9172,0.0108670503356274
39208,22743,0.0269460669192296
14891,9679,0.0114677475140141
46992,14250,0.0168835005759584
73005,10072,0.0119333766877932
47960,14420,0.0170849177758119
06614,13946,0.016523319230338
37204,14807,0.0175434381072432
98168,98,0.000116111091680275
74346,1955,0.0023162977983157
08016,18114,0.0214615950479236
38829,15002,0.0177744754835458
40391,15384,0.0182270717796873
61554,15365,0.018204560445586
74447,17505,0.0207400475496247
65548,6834,0.00809697143411226
00727,2241,0.00265515261689283
79701,27177,0.0321995014142331
60164,24993,0.0296118827996441
72801,14587,0.0172827805544916
76123,11863,0.0140553661286031
30161,25560,0.0302836684015086
95135,3915,0.00463851963192121
70634,14941,0.0177022022530101
49721,7915,0.00937774786376918
49461,7612,0.00901875132520669
35501,19286,0.022850188919855
55344,20303,0.0240551376978024
68008,7962,0.00943343379549339
30650,18143,0.0214959544526044
47710,14290,0.0169308928582769
74037,9111,0.0107947771050917
39429,18214,0.0215800757537197
15801,16364,0.0193881826964901
33032,17663,0.0209272470647827
80003,22304,0.0264259366207843
56537,11660,0.0138148502958368
83843,9462,0.0112106443824364
28787,23928,0.0283500632829146
06340,12815,0.0151833024477829
50112,8432,0.00999029311273553
46804,20972,0.0248477736195789
16635,9698,0.0114902588481154
16319,18003,0.0213300814644898
79118,7750,0.00918225469920545
33322,15087,0.0178751840834726
83868,8651,0.0102497658584292
15084,17827,0.0211215554222885
53566,11909,0.0141098672532694
61103,92,0.000109002249332503
61112,128,0.000151655303419135
63031,425,0.000503542999633847
61821,322,0.000381507872663762
62223,172,0.000203786813969463
63118,129,0.000152840110477097
63126,216,0.000255918324519791
78119,14222,0.0168503259783355
97031,8310,0.00984574665166417
02888,14470,0.01714415812871
53916,13874,0.0164380131221647
12077,12260,0.014525734530614
98801,14070,0.0166702353055253
73521,18989,0.0224983012236403
97140,10476,0.0124120387392098
27320,22255,0.0263678810749442
11733,9160,0.0108528326509319
14513,7905,0.00936589979318956
57350,11970,0.0141821404838051
74631,7686,0.00910642704749588
98418,660,0.000781972658254916
99133,380,0.000450226682025558
99156,422,0.000499988578459961
99336,355,0.000420606505576508
99354,462,0.000547380860778441
99362,437,0.000517760684329391
71654,5803,0.00687543535735345
63552,7835,0.00928296329913222
34601,21025,0.0249105683936509
23111,15873,0.0188064424310307
48864,6570,0.0077841823708103
77575,20304,0.0240563225048603
06256,15167,0.0179699686481096
62568,8148,0.00965380790827432
94087,2593,0.00307220470129545
97470,526,0.000623208512488009
20895,1198,0.00141939885543847
66204,14806,0.0175422533001853
87571,11875,0.0140695838132987
60827,318,0.000376768644431914
60629,885,0.00104855424629636
72616,16447,0.0194865216823009
92026,184,0.000218004498665007
92399,1394,0.00165162103879902
92586,2022,0.00239567987119915
03106,12952,0.0153456210147237
39345,11878,0.0140731382344726
95816,625,0.000740504411226246
21012,787,0.000932443154616089
75189,26989,0.0319767576873362
98816,8887,0.0105293803241082
42003,20722,0.0245515718550884
96734,1594,0.00188858245039142
62305,13893,0.016460524456266
85939,13809,0.0163610006633972
77864,12606,0.0149356777726689
45305,2173,0.00257458573695141
54409,7971,0.00944409705901505
37130,22090,0.0261723879103804
64429,13831,0.0163870664186723
53172,13037,0.0154463296146505
53223,12239,0.0145008535823968
03301,12171,0.0144202867024554
52205,7781,0.00921898371800227
74743,12801,0.0151667151489715
75227,27887,0.0330407144253861
81050,9945,0.011782906191432
48420,10918,0.012935723458829
50401,16726,0.0198170828514723
78641,473,0.000560413738416023
99577,10791,0.0127852529624679
98117,545,0.000645719846589286
99801,378,0.000447857067909634
99664,31,3.67290187968218e-05
98370,11238,0.0133148617173769
35023,15651,0.0185434152641632
PR,5500,0.00651643881879097
93308,16268,0.0192744412189257
85704,10464,0.0123978210545143
44505,16705,0.0197922019032551
72110,11369,0.0134700714419699
85390,1557,0.00184474458924682
22602,10897,0.0129108425106118
24333,8813,0.010441704601819
81321,15062,0.0178455639070235
54961,1022,0.00121087281323716
35806,13520,0.0160185914236462
38851,10499,0.012439289301543
27517,14848,0.0175920151966197
75771,22314,0.0264377846913639
46228,7272,0.00861591692549962
16127,14076,0.016677344147873
38732,19259,0.02281819912929
21122,11938,0.0141442266579503
95355,19118,0.0226511413341174
06239,1566,0.00185540785276848
29115,13078,0.015494906704027
30115,16707,0.019794571517371
47025,1741,0.00206274908791183
03743,10764,0.0127532631719029
68104,1496,0.00177247135871114
35071,23504,0.0278477050903387
85203,11915,0.0141169760956172
12534,4907,0.0058138482334195
97914,14025,0.016616918987917
79015,17709,0.0209817481894489
20754,7092,0.00840265165506646
IL,11099,0.0131501735363202
55350,10902,0.0129167665459017
75074,14171,0.0167899008183794
76034,7439,0.00881377970417927
82718,13086,0.0155043851604906
98104,475,0.000562783352531947
55330,15088,0.0178763688905306
39577,14529,0.0172140617451298
54868,12497,0.014806533803351
68776,15082,0.0178692600481828
45458,13469,0.0159581662636901
45640,16790,0.0198929105031819
80538,12626,0.0149593739138281
97504,14360,0.0170138293523342
16214,11077,0.013124107781045
98501,4821,0.00571195482643477
68410,10565,0.0125174865673685
80701,10608,0.0125684332708608
60545,14049,0.016645354357308
65453,9781,0.0115885978339263
78834,7480,0.00886235679355571
95610,10645,0.0126122711320054
43213,13544,0.0160470267930372
04257,8367,0.009913280653968
66071,12558,0.0148788070338867
43138,11302,0.0133906893690865
95014,282,0.000334115590345282
80033,698,0.000826995326457471
97202,289,0.000342409239751016
99207,455,0.000539087211372707
80023,587,0.00069548174302369
80125,399,0.000472738016126835
28562,24444,0.028961423724823
68117,11030,0.0130684218493208
48471,9009,0.0106739267851796
65536,18916,0.0224118103084091
98502,501,0.000593588336038959
95835,1751,0.00207459715849145
98188,1316,0.00155920608827798
98019,359,0.000425345733808356
38141,2279,0.00270017528509538
97322,11031,0.0130696066563788
61604,8471,0.010036500587996
73717,7983,0.00945831474371059
21629,11821,0.0140056042321687
45693,10059,0.0119179741960397
94589,3123,0.00370015244201531
33950,20175,0.0239034823943832
67501,14823,0.0175623950201706
28574,9507,0.0112639607000447
45239,5082,0.00602118946856285
89081,14545,0.0172330186580572
18974,13289,0.0157449009932569
92025,2,2.36961411592399e-06
93311,171,0.000202602006911501
98686,746,0.000883866065239647
85016,1204,0.00142650769778624
72455,11581,0.0137212505382578
56716,4010,0.00475107630242759
70508,21568,0.0255539186261243
74105,15443,0.0182969753961071
97420,9475,0.0112260468741899
66030,13959,0.0165387217220915
23518,15132,0.0179285004010809
24523,11026,0.0130636826210889
28451,8049,0.00953651200953609
21619,756,0.000895714135819267
97201,585,0.000693112128907766
80222,1220,0.00144546461071363
80260,670,0.000793820728834536
03581,6990,0.00828180133515433
48838,14418,0.017082548161696
26150,1709,0.00202483526205705
58103,17818,0.0211108921587668
37620,16300,0.0193123550447805
04730,5160,0.00611360441908389
93314,2443,0.00289448364260115
49048,10649,0.0126170103602373
02840,11028,0.0130660522352049
42330,21517,0.0254934934661682
62471,14380,0.0170375254934935
95678,7263,0.00860525366197796
92211,33199,0.0393344095172802
33596,17664,0.0209284318718407
29210,10555,0.0125056384967888
72112,8407,0.00996067293628648
43551,10265,0.0121620444499799
67735,7643,0.00905548034400352
70394,11895,0.0140932799544579
64085,10749,0.0127354910660335
24450,16558,0.0196180352657347
85711,11620,0.0137674580135184
71832,12894,0.0152769022053619
99218,17927,0.0212400361280847
98584,10685,0.0126596634143239
49601,10004,0.0118528098078518
95814,2615,0.00309827045657061
22302,1210,0.00143361654013401
79720,14597,0.0172946286250712
38930,17997,0.021322972622142
78682,558,0.000661122338342792
72701,13006,0.0154096005958537
71129,19152,0.0226914247740881
71457,12538,0.0148551108927275
33071,13289,0.0157449009932569
77407,3771,0.00446790741557468
48430,5662,0.00670837756218081
35565,11733,0.0139013412110681
30040,2773,0.00328546997172861
99019,637,0.00075472209592179
64075,11801,0.0139819080910095
64701,12036,0.0142603377496306
62526,13878,0.0164427523503965
99705,584,0.000691927321849804
98406,713,0.000844767432326901
80520,1098,0.00130091814964227
97203,337,0.000399279978533192
59937,1117,0.00132342948374355
63124,71,8.41213011153016e-05
63129,374,0.000443117839677786
63301,124,0.000146916075187287
69001,8392,0.00994290083041705
65711,14545,0.0172330186580572
95642,13895,0.0164628940703819
64037,6932,0.00821308252579254
20735,16992,0.0201322415288902
99352,12947,0.0153396969794339
35080,8772,0.0103931275124426
77807,13871,0.0164344587009908
95476,420,0.000497618964344037
98028,986,0.00116821975915053
85228,623,0.000738134797110322
92009,2506,0.00296912648725276
92692,1,1.18480705796199e-06
91362,355,0.000420606505576508
94549,1113,0.0013186902555117
63601,22355,0.0264863617807404
49120,5871,0.00695600223729486
13676,6067,0.00718822442065542
48532,13016,0.0154214486664333
93535,17600,0.0208526042201311
56303,2401,0.00284472174616675
65026,8620,0.0102130368396324
62439,9725,0.0115222486386804
90746,7913,0.00937537824965325
73065,15445,0.018299345010223
14624,11950,0.0141584443426458
75156,18581,0.0220148999439918
32835,2910,0.0034477885386694
83805,603,0.000714438655951082
98027,1465,0.00173574233991432
98059,604,0.000715623463009044
85603,978,0.00115874130268683
92240,201,0.000238146218650361
97236,266,0.00031515867741789
98338,329,0.000389801522069496
12414,10105,0.0119724753207059
03110,1096,0.00129854853552634
14870,12874,0.0152532060642027
97303,1951,0.00231155857008385
98663,449,0.000531978369024935
97034,641,0.000759461324153638
97035,394,0.000466813980837025
27104,9556,0.0113220162458848
87020,9071,0.0107473848227732
95620,1221,0.00144664941777159
71241,9803,0.0116146635892014
99114,8498,0.010068490378561
04938,7597,0.00900097921933726
32827,3363,0.00398450613592618
29646,7389,0.00875453935128117
20744,776,0.000919410276978507
98684,1803,0.00213620712550547
53024,49,5.80555458401377e-05
35960,11073,0.0131193685528132
32034,8009,0.00948911972721761
02896,18912,0.0224070710801772
91750,1363,0.0016148920200022
07852,18885,0.0223750812896122
80030,6700,0.00793820728834536
46038,13381,0.0158539032425894
96097,9225,0.0109298451096994
93444,1720,0.00203786813969463
92675,518,0.000613730056024313
92656,174,0.000206156428085387
89002,1104,0.00130802699199004
94114,289,0.000342409239751016
94949,1377,0.00163147931881366
24551,9418,0.0111585128718861
17970,14908,0.0176631036200974
54601,13674,0.0162010517105723
36567,10836,0.0128385692800762
12180,8033,0.00951755509660869
93940,2081,0.00246558348761891
65622,7722,0.00914908010158251
80110,13779,0.0163254564516583
84040,9651,0.0114345729163912
72422,38,4.50226682025558e-05
20832,827,0.000979835436934569
35555,12342,0.0146228887093669
07801,3678,0.00435772035918421
30830,11627,0.0137757516629241
63645,9288,0.011004487954351
70501,2596,0.00307575912246934
21015,243,0.000287908115084764
98112,347,0.000411128049112812
80501,643,0.000761830938269562
40505,3006,0.00356153001623375
44601,13198,0.0156370835509824
80218,1320,0.00156394531650983
77056,2026,0.002400419099431
66106,13023,0.015429742315839
95301,18175,0.0215338682784592
53713,12450,0.0147508478716268
27856,11519,0.0136477925006642
63703,3429,0.00406270340175168
26452,7861,0.00931376828263923
81506,934,0.0011066097921365
46122,9382,0.0111158598177994
46112,17117,0.0202803424111354
30342,37,4.38378611445938e-05
39090,11756,0.0139285917734012
04769,8413,0.00996778177863425
86403,1764,0.00208999965024496
85373,690,0.000817516869993776
92128,1841,0.00218122979370803
98005,1029,0.00121916646264289
48413,9171,0.0108658655285694
51442,12207,0.0144629397565421
AZ,3147,0.00372858781140639
84047,11668,0.0138243287523005
83815,594,0.000703775392429424
91789,953,0.00112912112623778
98948,908,0.00107580480862949
95437,287,0.000340039625635092
62618,7406,0.00877468107126652
30297,1,1.18480705796199e-06
76705,5854,0.00693586051730951
80401,1153,0.00136608253783018
98055,1337,0.00158408703649519
25414,17779,0.0210646846835063
70767,21717,0.0257304548777606
21044,1031,0.00122153607675882
90069,883,0.00104618463218044
37831,1904,0.00225587263835964
97138,327,0.000387431907953572
95401,246,0.00029146253625865
77079,1053,0.00124760183203398
85220,1161,0.00137556099429387
20191,742,0.000879126837007799
84032,8290,0.00982205051050493
90274,566,0.000670600794806488
21146,366,0.00043363938321409
21054,917,0.00108646807215115
21224,328,0.000388616715011534
97741,39,4.62074752605177e-05
68801,14009,0.0165979620749896
98118,579,0.000686003286559994
91752,1845,0.00218596902193988
98354,854,0.00101182522749954
50009,17653,0.0209153989942031
08876,25,2.96201764490498e-05
02109,1,1.18480705796199e-06
52632,14116,0.0167247364301915
81504,8122,0.00962300292476731
08234,15224,0.0180375026504134
61550,10546,0.0124949752332672
63135,121,0.000143361654013401
63123,72,8.53061081732635e-05
63117,159,0.000188384322215957
63130,129,0.000152840110477097
63115,283,0.000335300397403244
47725,81,9.59693716949215e-05
63141,108,0.000127959162259895
63017,488,0.000578185844285453
95035-7704,35,4.14682470286698e-05
99202,265,0.000313973870359928
77025,1682,0.00199284547149207
80910,2039,0.0024158215911845
95825,1723,0.00204142256086851
80210,882,0.00104499982512248
80211,376,0.00044548745379371
95030,996,0.00118006782973015
46218,5691,0.00674273696686171
27545,19400,0.0229852569244627
69101,14663,0.0173728258908967
76105,3864,0.00457809447196514
98662,1654,0.00195967087386914
35805,12643,0.0149795156338135
03561,10139,0.0120127587606767
71082,6617,0.00783986830253451
77662,76,9.00453364051115e-05
13815,12231,0.0144913751259331
49546,10016,0.0118670274925473
75050,1,1.18480705796199e-06
OH,1,1.18480705796199e-06
80247,2489,0.0029489847672674
98166,736,0.000872017994660027
91006,870,0.00103078214042693
98198,867,0.00102722771925305
99508,162,0.000191938743389843
68512,12285,0.0145553547070631
22207,1248,0.00147863920833657
98528,305,0.000361366152678408
97720,435,0.000515391070213467
98201,477,0.000565152966647871
92602,827,0.000979835436934569
85306,136,0.000161133759882831
96001,578,0.000684818479502032
73651,1957,0.00231866741243162
30577,4953,0.00586834935808575
30525,16965,0.0201002517383252
36854,2566,0.00304021491073048
29927,25056,0.0296865256442957
72634,15643,0.0185339368076995
14580,13018,0.0154238182805492
56482,7972,0.00944528186607301
20772,504,0.000597142757212845
90401,82,9.71541787528835e-05
15370,9708,0.011502106918695
75240,1572,0.00186251669511625
92103,1973,0.00233762432535901
32806,3784,0.00448330990732818
24273,14711,0.0174296966296789
17754,11528,0.0136584557641859
98107,664,0.000786711886486764
94103,1369,0.00162200086234997
98045,79,9.35997575789975e-05
95073,1292,0.0015307707188869
95382,2563,0.00303666048955659
20715,1679,0.00198929105031819
20616,81,9.59693716949215e-05
20905,506,0.000599512371328769
80220,745,0.000882681258181685
45891,8526,0.010101664976184
31024,19279,0.0228418952704493
58504,9448,0.0111940570836249
51104,2713,0.00321438154825089
39705,19352,0.0229283861856805
93108,605,0.000716808270067006
91105,445,0.000527239140793087
94941,2185,0.00258880342164696
97103,887,0.00105092386041229
86401,1377,0.00163147931881366
85033,1931,0.00228786242892461
11980,9289,0.011005672761409
56007,5660,0.00670600794806488
47978,9323,0.0110459562013797
60099,12558,0.0148788070338867
80866,575,0.000681264058328146
98826,589,0.000697851357139614
12043,5026,0.00595484027331698
14843,10260,0.0121561204146901
77381,1088,0.00128907007906265
30344,2416,0.00286249385203618
13367,4697,0.00556503875124748
93644,976,0.00115637168857091
97222,760,0.000900453364051115
95032,1264,0.00149759612126396
38967,8,9.47845646369595e-06
15425,8849,0.0104843576559057
25570,8182,0.00969409134824503
91741,10,1.18480705796199e-05
97224,534,0.000632686968951705
75225,649,0.000768939780617334
31794,14095,0.0166998554819743
98390,475,0.000562783352531947
98074,500,0.000592403528980997
21401,403,0.000477477244358683
94608,511,0.000605436406618579
63138,265,0.000313973870359928
62002,47,5.56859317242137e-05
63139,450,0.000533163176082897
63108,189,0.000223928533954817
63111,202,0.000239331025708323
53545,59,6.99036164197576e-05
52722,130,0.000154024917535059
61701,96,0.000113741477564351
63040,226,0.000267766395099411
63114,270,0.000319897905649738
21042,400,0.000473922823184797
21037,304,0.000360181345620446
96150,1357,0.00160778317765443
98004,641,0.000759461324153638
21158,629,0.000745243639458094
00968,131,0.000155209724593021
95409,1077,0.00127603720142507
97230,139,0.000164688181056717
98531,313,0.000370844609142104
97229,1155,0.0013684521519461
85040,1485,0.00175943848107356
75036,3278,0.00388379753599941
21826,1804,0.00213739193256344
78624,19490,0.0230918895596793
91351,1349,0.00159830472119073
61036,3502,0.0041491943169829
93905,1454,0.00172270946227674
95207,1685,0.00199639989266596
CO,60,7.10884234777196e-05
98115,413,0.000489325314938303
98032,660,0.000781972658254916
20770,1603,0.00189924571391308
97459,497,0.000588849107807111
WA,887,0.00105092386041229
98671,169,0.000200232392795577
97038,333,0.000394540750301344
94043,345,0.000408758434996888
20003,58,6.87188093617956e-05
32960,3358,0.00397858210063637
04105,7817,0.0092616367720889
85375,503,0.000595957950154883
97457,309,0.000366105380910256
97828,415,0.000491694929054227
98022,850,0.00100708599926769
97055,516,0.000611360441908389
76550,6683,0.00791806556836
20872,633,0.000749982867689942
85232,1639,0.00194189876799971
85132,153,0.000181275479868185
22044,1021,0.0012096880061792
21204,1451,0.00171915504110285
81301,1648,0.00195256203152137
20020,1260,0.00149285689303211
48197,2610,0.0030923464212808
21117,5251,0.00622142186135843
71822,10582,0.0125376282873538
38134,2707,0.00320727270590312
63863,7286,0.00863250422431108
85296,1112,0.00131750544845374
57702,353,0.000418236891460584
80205,473,0.000560413738416023
80521,423,0.000501173385517923
80124,467,0.000553304896068251
98077,864,0.00102367329807916
30354,370,0.000438378611445938
99645,502,0.000594773143096921
97814,386,0.00045733552437333
98626,529,0.000626762933661895
46142,2156,0.00255444401696606
97423,670,0.000793820728834536
92116,765,0.000906377399340925
97116,487,0.000577001037227491
98221,590,0.000699036164197576
21234,1086,0.00128670046494672
97367,503,0.000595957950154883
22101,449,0.000531978369024935
95023,1276,0.0015118138059595
99511,334,0.000395725557359306
98360,341,0.00040401920676504
93923,922,0.00109239210744096
77035,1510,0.00178905865752261
94523,233,0.000276060044505145
94115,237,0.000280799272736993
94954,494,0.000585294686633225
76180,4080,0.00483401279648493
90038,518,0.000613730056024313
63021,278,0.000329376362113434
62025,182,0.000215634884549083
63131,250,0.000296201764490498
62226,173,0.000204971621027425
62208,161,0.000190753936331881
63146,87,0.000103078214042693
63043,451,0.000534347983140859
20001,3,3.55442117388598e-06
92886,1225,0.00145138864600344
93720,987,0.00116940456620849
98802,593,0.000702590585371462
18020,4632,0.00548802629247995
20007,16,1.89569129273919e-05
20136,669,0.000792635921776574
98116,991,0.00117414379444034
85718,253,0.000299756185664384
37919,1161,0.00137556099429387
94022,549,0.000650459074821135
99004,332,0.000393355943243382
85539,1640,0.00194308357505767
97141,376,0.00044548745379371
80302,1134,0.0013435712037289
20602,1147,0.00135897369548241
85935,820,0.000971541787528835
91344,407,0.000482216472590531
85552,700,0.000829364940573395
97214,396,0.000469183594952949
98368,1012,0.00119902474265754
97439,400,0.000473922823184797
71463,255,0.000302125799780308
97058,558,0.000661122338342792
85222,2235,0.00264804377454506
97386,884,0.0010473694392384
